,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.32,0.485,1,-8.125,0,0.0306,0.0614,0.54,0.181,0.155,79.769,audio_features,7doJTm33FOrVlGJVybeM5T,spotify:track:7doJTm33FOrVlGJVybeM5T,https://api.spotify.com/v1/tracks/7doJTm33FOrVlGJVybeM5T,https://api.spotify.com/v1/audio-analysis/7doJTm33FOrVlGJVybeM5T,225733,4
1,0.752,0.234,9,-13.013,1,0.156,0.634,0.0,0.101,0.744,127.852,audio_features,0OibLGqxfI7dBjoEDLqWD5,spotify:track:0OibLGqxfI7dBjoEDLqWD5,https://api.spotify.com/v1/tracks/0OibLGqxfI7dBjoEDLqWD5,https://api.spotify.com/v1/audio-analysis/0OibLGqxfI7dBjoEDLqWD5,229102,4
2,0.51,0.666,7,-7.008,1,0.0861,0.474,0.0,0.0775,0.213,179.96,audio_features,1FuQy32K6DPowR1cBhVbS7,spotify:track:1FuQy32K6DPowR1cBhVbS7,https://api.spotify.com/v1/tracks/1FuQy32K6DPowR1cBhVbS7,https://api.spotify.com/v1/audio-analysis/1FuQy32K6DPowR1cBhVbS7,208500,4
3,0.673,0.641,6,-7.564,0,0.0398,0.636,6.25e-05,0.147,0.359,145.993,audio_features,5aZ1ZCYA1vdDWj7HeJoiWt,spotify:track:5aZ1ZCYA1vdDWj7HeJoiWt,https://api.spotify.com/v1/tracks/5aZ1ZCYA1vdDWj7HeJoiWt,https://api.spotify.com/v1/audio-analysis/5aZ1ZCYA1vdDWj7HeJoiWt,213809,4
4,0.533,0.81,6,-8.274,0,0.0485,0.203,0.00513,0.368,0.568,160.023,audio_features,4hisNuwSsci6D1V9QxuiwE,spotify:track:4hisNuwSsci6D1V9QxuiwE,https://api.spotify.com/v1/tracks/4hisNuwSsci6D1V9QxuiwE,https://api.spotify.com/v1/audio-analysis/4hisNuwSsci6D1V9QxuiwE,229537,4
5,0.668,0.756,9,-3.594,1,0.0341,0.448,0.00143,0.0694,0.62,118.046,audio_features,64RnefzM0iBMHyDDzU2GbZ,spotify:track:64RnefzM0iBMHyDDzU2GbZ,https://api.spotify.com/v1/tracks/64RnefzM0iBMHyDDzU2GbZ,https://api.spotify.com/v1/audio-analysis/64RnefzM0iBMHyDDzU2GbZ,164887,4
6,0.508,0.362,7,-11.605,0,0.111,0.073,0.465,0.128,0.388,157.79,audio_features,3c6r6nNtFafOwLMuR2AyB5,spotify:track:3c6r6nNtFafOwLMuR2AyB5,https://api.spotify.com/v1/tracks/3c6r6nNtFafOwLMuR2AyB5,https://api.spotify.com/v1/audio-analysis/3c6r6nNtFafOwLMuR2AyB5,198713,4
7,0.731,0.309,2,-17.596,0,0.0415,0.548,0.925,0.109,0.581,117.995,audio_features,29ogdGp1JAeyUaPBXqSL2c,spotify:track:29ogdGp1JAeyUaPBXqSL2c,https://api.spotify.com/v1/tracks/29ogdGp1JAeyUaPBXqSL2c,https://api.spotify.com/v1/audio-analysis/29ogdGp1JAeyUaPBXqSL2c,382235,4
8,0.661,0.439,4,-9.631,1,0.0394,0.721,0.00294,0.12,0.198,109.042,audio_features,3rSpygEm666f56oAQIZKJo,spotify:track:3rSpygEm666f56oAQIZKJo,https://api.spotify.com/v1/tracks/3rSpygEm666f56oAQIZKJo,https://api.spotify.com/v1/audio-analysis/3rSpygEm666f56oAQIZKJo,276944,4
9,0.746,0.414,2,-8.303,1,0.0759,0.12,0.000411,0.127,0.381,116.003,audio_features,0DEQeD26U16Ohg5klVa24l,spotify:track:0DEQeD26U16Ohg5klVa24l,https://api.spotify.com/v1/tracks/0DEQeD26U16Ohg5klVa24l,https://api.spotify.com/v1/audio-analysis/0DEQeD26U16Ohg5klVa24l,145326,4
10,0.757,0.557,11,-5.167,0,0.0512,0.325,0.0,0.13,0.217,88.034,audio_features,5sJwRlYM8Wg9vGrfe0FNTO,spotify:track:5sJwRlYM8Wg9vGrfe0FNTO,https://api.spotify.com/v1/tracks/5sJwRlYM8Wg9vGrfe0FNTO,https://api.spotify.com/v1/audio-analysis/5sJwRlYM8Wg9vGrfe0FNTO,132739,4
11,0.71,0.618,11,-8.865,0,0.0598,0.09,3.93e-05,0.141,0.797,94.995,audio_features,3QqdwK6b3QTRIWkT9oNYb1,spotify:track:3QqdwK6b3QTRIWkT9oNYb1,https://api.spotify.com/v1/tracks/3QqdwK6b3QTRIWkT9oNYb1,https://api.spotify.com/v1/audio-analysis/3QqdwK6b3QTRIWkT9oNYb1,192316,4
12,0.702,0.448,3,-10.915,0,0.0583,0.573,0.0,0.102,0.579,74.928,audio_features,6g2jmnIFPjWPcBbsCXL3SJ,spotify:track:6g2jmnIFPjWPcBbsCXL3SJ,https://api.spotify.com/v1/tracks/6g2jmnIFPjWPcBbsCXL3SJ,https://api.spotify.com/v1/audio-analysis/6g2jmnIFPjWPcBbsCXL3SJ,223106,4
13,0.758,0.723,9,-3.618,0,0.0764,0.0723,0.000656,0.0747,0.589,116.016,audio_features,0GOffguGbp8RViiVFaPCU2,spotify:track:0GOffguGbp8RViiVFaPCU2,https://api.spotify.com/v1/tracks/0GOffguGbp8RViiVFaPCU2,https://api.spotify.com/v1/audio-analysis/0GOffguGbp8RViiVFaPCU2,202662,4
14,0.688,0.711,0,-5.591,1,0.114,0.677,1.83e-06,0.371,0.496,82.936,audio_features,3qOf3LZEeMzPFWZmp1iYuV,spotify:track:3qOf3LZEeMzPFWZmp1iYuV,https://api.spotify.com/v1/tracks/3qOf3LZEeMzPFWZmp1iYuV,https://api.spotify.com/v1/audio-analysis/3qOf3LZEeMzPFWZmp1iYuV,197939,4
15,0.611,0.5,5,-6.968,0,0.113,0.105,0.399,0.0933,0.66,76.097,audio_features,7laUZYL4UwMMcvXJrsAlz5,spotify:track:7laUZYL4UwMMcvXJrsAlz5,https://api.spotify.com/v1/tracks/7laUZYL4UwMMcvXJrsAlz5,https://api.spotify.com/v1/audio-analysis/7laUZYL4UwMMcvXJrsAlz5,154737,4
16,0.727,0.63,5,-6.469,0,0.0607,0.0754,5.64e-06,0.169,0.735,155.008,audio_features,7cA9VvcCZXMc8I4Vl8g2MA,spotify:track:7cA9VvcCZXMc8I4Vl8g2MA,https://api.spotify.com/v1/tracks/7cA9VvcCZXMc8I4Vl8g2MA,https://api.spotify.com/v1/audio-analysis/7cA9VvcCZXMc8I4Vl8g2MA,174640,4
17,0.808,0.752,4,-4.513,0,0.0802,0.0906,1.68e-06,0.387,0.565,104.043,audio_features,2in7Ju9SATBqOS4G4tCYXT,spotify:track:2in7Ju9SATBqOS4G4tCYXT,https://api.spotify.com/v1/tracks/2in7Ju9SATBqOS4G4tCYXT,https://api.spotify.com/v1/audio-analysis/2in7Ju9SATBqOS4G4tCYXT,174560,4
18,0.65,0.818,4,-3.499,1,0.0498,0.101,0.0,0.11,0.809,137.981,audio_features,2qPtoXKZFeXPEMKt8yTwa4,spotify:track:2qPtoXKZFeXPEMKt8yTwa4,https://api.spotify.com/v1/tracks/2qPtoXKZFeXPEMKt8yTwa4,https://api.spotify.com/v1/audio-analysis/2qPtoXKZFeXPEMKt8yTwa4,135652,4
19,0.765,0.657,5,-8.243,0,0.0322,0.00128,0.166,0.104,0.394,125.01,audio_features,6iebkAYKqzXj5ARqSWgTW8,spotify:track:6iebkAYKqzXj5ARqSWgTW8,https://api.spotify.com/v1/tracks/6iebkAYKqzXj5ARqSWgTW8,https://api.spotify.com/v1/audio-analysis/6iebkAYKqzXj5ARqSWgTW8,278000,4
20,0.635,0.616,1,-12.422,0,0.219,0.263,0.0,0.69,0.366,95.977,audio_features,0VwiYcDRxujk32WEkQeCfX,spotify:track:0VwiYcDRxujk32WEkQeCfX,https://api.spotify.com/v1/tracks/0VwiYcDRxujk32WEkQeCfX,https://api.spotify.com/v1/audio-analysis/0VwiYcDRxujk32WEkQeCfX,220000,4
21,0.644,0.522,0,-8.197,0,0.0273,0.0824,0.0,0.122,0.477,99.999,audio_features,6KhT7CK6FL0BnI3nVPqv4F,spotify:track:6KhT7CK6FL0BnI3nVPqv4F,https://api.spotify.com/v1/tracks/6KhT7CK6FL0BnI3nVPqv4F,https://api.spotify.com/v1/audio-analysis/6KhT7CK6FL0BnI3nVPqv4F,204014,4
22,0.815,0.497,1,-9.65,1,0.0547,0.000104,0.0219,0.071,0.472,126.046,audio_features,5Vth7eImumlAyhsW8PqqAM,spotify:track:5Vth7eImumlAyhsW8PqqAM,https://api.spotify.com/v1/tracks/5Vth7eImumlAyhsW8PqqAM,https://api.spotify.com/v1/audio-analysis/5Vth7eImumlAyhsW8PqqAM,210005,4
23,0.771,0.473,1,-6.027,1,0.0556,0.434,0.0666,0.11,0.558,123.736,audio_features,3KzDBZYfyIPYadSYwrQkPL,spotify:track:3KzDBZYfyIPYadSYwrQkPL,https://api.spotify.com/v1/tracks/3KzDBZYfyIPYadSYwrQkPL,https://api.spotify.com/v1/audio-analysis/3KzDBZYfyIPYadSYwrQkPL,117499,4
24,0.697,0.544,11,-7.109,1,0.501,0.149,0.0,0.745,0.833,169.248,audio_features,5PtGchZh3CKBpY9CSUfY3C,spotify:track:5PtGchZh3CKBpY9CSUfY3C,https://api.spotify.com/v1/tracks/5PtGchZh3CKBpY9CSUfY3C,https://api.spotify.com/v1/audio-analysis/5PtGchZh3CKBpY9CSUfY3C,137752,4
25,0.762,0.244,4,-14.089,1,0.0711,0.575,0.000661,0.11,0.255,94.949,audio_features,3I3ZmlSouhOYDHGWn3w0CW,spotify:track:3I3ZmlSouhOYDHGWn3w0CW,https://api.spotify.com/v1/tracks/3I3ZmlSouhOYDHGWn3w0CW,https://api.spotify.com/v1/audio-analysis/3I3ZmlSouhOYDHGWn3w0CW,189000,4
26,0.626,0.5,9,-5.999,1,0.0305,0.576,0.00873,0.188,0.637,129.982,audio_features,4cA2ykOLeV0102AZkiGT4M,spotify:track:4cA2ykOLeV0102AZkiGT4M,https://api.spotify.com/v1/tracks/4cA2ykOLeV0102AZkiGT4M,https://api.spotify.com/v1/audio-analysis/4cA2ykOLeV0102AZkiGT4M,218538,4
27,0.831,0.419,1,-7.381,0,0.44,0.359,0.00228,0.0959,0.339,84.983,audio_features,4PlzJVdaRYC9Fg2AqlOxer,spotify:track:4PlzJVdaRYC9Fg2AqlOxer,https://api.spotify.com/v1/tracks/4PlzJVdaRYC9Fg2AqlOxer,https://api.spotify.com/v1/audio-analysis/4PlzJVdaRYC9Fg2AqlOxer,207706,4
28,0.696,0.241,0,-17.231,1,0.0355,0.804,0.00577,0.109,0.127,95.001,audio_features,46VVqPB050Euv6hIxeV45l,spotify:track:46VVqPB050Euv6hIxeV45l,https://api.spotify.com/v1/tracks/46VVqPB050Euv6hIxeV45l,https://api.spotify.com/v1/audio-analysis/46VVqPB050Euv6hIxeV45l,251646,4
29,0.658,0.771,4,-3.065,0,0.0735,0.00244,1.32e-06,0.382,0.61,105.064,audio_features,6KdFaEpGRjpB60DkCJlOh4,spotify:track:6KdFaEpGRjpB60DkCJlOh4,https://api.spotify.com/v1/tracks/6KdFaEpGRjpB60DkCJlOh4,https://api.spotify.com/v1/audio-analysis/6KdFaEpGRjpB60DkCJlOh4,175429,4
30,0.452,0.2,0,-13.194,1,0.0606,0.777,0.00475,0.0738,0.194,103.904,audio_features,0f11SeNBfLiQPaOmPOCpNx,spotify:track:0f11SeNBfLiQPaOmPOCpNx,https://api.spotify.com/v1/tracks/0f11SeNBfLiQPaOmPOCpNx,https://api.spotify.com/v1/audio-analysis/0f11SeNBfLiQPaOmPOCpNx,210000,4
31,0.707,0.503,0,-11.281,1,0.0358,0.441,9.92e-05,0.16,0.556,148.021,audio_features,5B7K0zs5gkaueWXzgd0vk7,spotify:track:5B7K0zs5gkaueWXzgd0vk7,https://api.spotify.com/v1/tracks/5B7K0zs5gkaueWXzgd0vk7,https://api.spotify.com/v1/audio-analysis/5B7K0zs5gkaueWXzgd0vk7,240000,4
32,0.589,0.717,4,-9.362,0,0.0762,0.14,0.0121,0.0627,0.37,155.98,audio_features,57C9GA4a2d3keREnEbMtZs,spotify:track:57C9GA4a2d3keREnEbMtZs,https://api.spotify.com/v1/tracks/57C9GA4a2d3keREnEbMtZs,https://api.spotify.com/v1/audio-analysis/57C9GA4a2d3keREnEbMtZs,233846,4
33,0.85,0.466,9,-11.456,0,0.0383,0.0287,0.099,0.102,0.512,97.974,audio_features,2jr9zjYBU2mAgnwU78gzxf,spotify:track:2jr9zjYBU2mAgnwU78gzxf,https://api.spotify.com/v1/tracks/2jr9zjYBU2mAgnwU78gzxf,https://api.spotify.com/v1/audio-analysis/2jr9zjYBU2mAgnwU78gzxf,174196,4
34,0.676,0.448,2,-7.085,1,0.0324,0.83,0.00491,0.101,0.719,129.977,audio_features,0t52rXOiyAKx1ZoacxuB4B,spotify:track:0t52rXOiyAKx1ZoacxuB4B,https://api.spotify.com/v1/tracks/0t52rXOiyAKx1ZoacxuB4B,https://api.spotify.com/v1/audio-analysis/0t52rXOiyAKx1ZoacxuB4B,153717,4
35,0.736,0.5,11,-11.229,0,0.171,0.639,0.00131,0.104,0.565,92.031,audio_features,4d83gRvk3DHU5cWBbyOlSk,spotify:track:4d83gRvk3DHU5cWBbyOlSk,https://api.spotify.com/v1/tracks/4d83gRvk3DHU5cWBbyOlSk,https://api.spotify.com/v1/audio-analysis/4d83gRvk3DHU5cWBbyOlSk,159130,4
36,0.773,0.599,7,-4.852,1,0.0418,0.0922,0.0,0.288,0.489,131.97,audio_features,04cZibf4B5Uj7MP2OuAjL3,spotify:track:04cZibf4B5Uj7MP2OuAjL3,https://api.spotify.com/v1/tracks/04cZibf4B5Uj7MP2OuAjL3,https://api.spotify.com/v1/audio-analysis/04cZibf4B5Uj7MP2OuAjL3,167760,4
37,0.693,0.665,7,-6.668,1,0.0425,0.233,0.0,0.318,0.849,143.97,audio_features,2rkU8YCfozcUOUJS2VwXZ9,spotify:track:2rkU8YCfozcUOUJS2VwXZ9,https://api.spotify.com/v1/tracks/2rkU8YCfozcUOUJS2VwXZ9,https://api.spotify.com/v1/audio-analysis/2rkU8YCfozcUOUJS2VwXZ9,193562,4
38,0.554,0.803,2,-4.451,1,0.0333,0.0039,0.692,0.489,0.607,134.016,audio_features,5YEt6KT2JuTI62ehTcgWTS,spotify:track:5YEt6KT2JuTI62ehTcgWTS,https://api.spotify.com/v1/tracks/5YEt6KT2JuTI62ehTcgWTS,https://api.spotify.com/v1/audio-analysis/5YEt6KT2JuTI62ehTcgWTS,201120,1
39,0.293,0.282,9,-11.529,0,0.0395,0.937,0.0022,0.108,0.0397,169.593,audio_features,1JAEWJdVG3qweQL0iAKWn6,spotify:track:1JAEWJdVG3qweQL0iAKWn6,https://api.spotify.com/v1/tracks/1JAEWJdVG3qweQL0iAKWn6,https://api.spotify.com/v1/audio-analysis/1JAEWJdVG3qweQL0iAKWn6,187186,3
40,0.507,0.292,9,-13.111,1,0.0938,0.763,0.0,0.109,0.166,94.092,audio_features,4TzrgblNGzBjwqB8VGTVCV,spotify:track:4TzrgblNGzBjwqB8VGTVCV,https://api.spotify.com/v1/tracks/4TzrgblNGzBjwqB8VGTVCV,https://api.spotify.com/v1/audio-analysis/4TzrgblNGzBjwqB8VGTVCV,192067,4
41,0.722,0.394,10,-10.412,0,0.05,0.75,0.00179,0.107,0.379,174.035,audio_features,2kq3efm5Rtl2DsAg1hAtpq,spotify:track:2kq3efm5Rtl2DsAg1hAtpq,https://api.spotify.com/v1/tracks/2kq3efm5Rtl2DsAg1hAtpq,https://api.spotify.com/v1/audio-analysis/2kq3efm5Rtl2DsAg1hAtpq,217241,4
42,0.535,0.261,0,-5.922,1,0.0261,0.192,0.00157,0.108,0.194,79.918,audio_features,6QWz6ZtKAqp6Aqh0QIG6K6,spotify:track:6QWz6ZtKAqp6Aqh0QIG6K6,https://api.spotify.com/v1/tracks/6QWz6ZtKAqp6Aqh0QIG6K6,https://api.spotify.com/v1/audio-analysis/6QWz6ZtKAqp6Aqh0QIG6K6,230356,4
43,0.771,0.49,1,-7.206,0,0.0481,0.679,1.44e-05,0.155,0.812,130.002,audio_features,3y3U17xvpPTELukV8noYCb,spotify:track:3y3U17xvpPTELukV8noYCb,https://api.spotify.com/v1/tracks/3y3U17xvpPTELukV8noYCb,https://api.spotify.com/v1/audio-analysis/3y3U17xvpPTELukV8noYCb,240431,4
44,0.605,0.205,7,-15.486,1,0.0347,0.866,0.000116,0.144,0.0889,115.955,audio_features,03ZQhvP0UXQvUhGxlGqOSq,spotify:track:03ZQhvP0UXQvUhGxlGqOSq,https://api.spotify.com/v1/tracks/03ZQhvP0UXQvUhGxlGqOSq,https://api.spotify.com/v1/audio-analysis/03ZQhvP0UXQvUhGxlGqOSq,236409,4
45,0.356,0.693,0,-4.647,1,0.0795,0.818,0.0,0.0705,0.5,89.802,audio_features,4318wsqF8m3DbfF65xnkNB,spotify:track:4318wsqF8m3DbfF65xnkNB,https://api.spotify.com/v1/tracks/4318wsqF8m3DbfF65xnkNB,https://api.spotify.com/v1/audio-analysis/4318wsqF8m3DbfF65xnkNB,157333,4
46,0.797,0.489,1,-7.625,0,0.0407,0.819,0.0,0.134,0.202,126.043,audio_features,3oEzAvTdFE9fxBI9FvcsPh,spotify:track:3oEzAvTdFE9fxBI9FvcsPh,https://api.spotify.com/v1/tracks/3oEzAvTdFE9fxBI9FvcsPh,https://api.spotify.com/v1/audio-analysis/3oEzAvTdFE9fxBI9FvcsPh,201905,4
47,0.708,0.257,4,-10.928,0,0.0485,0.735,5.37e-06,0.205,0.105,113.825,audio_features,7hGNnw9wlyXZ7rM16Bo4hD,spotify:track:7hGNnw9wlyXZ7rM16Bo4hD,https://api.spotify.com/v1/tracks/7hGNnw9wlyXZ7rM16Bo4hD,https://api.spotify.com/v1/audio-analysis/7hGNnw9wlyXZ7rM16Bo4hD,214257,4
48,0.507,0.585,6,-6.347,1,0.195,0.225,0.0,0.295,0.6,81.584,audio_features,25gKiqJHujPWEbtPtit2gG,spotify:track:25gKiqJHujPWEbtPtit2gG,https://api.spotify.com/v1/tracks/25gKiqJHujPWEbtPtit2gG,https://api.spotify.com/v1/audio-analysis/25gKiqJHujPWEbtPtit2gG,202497,4
49,0.592,0.634,4,-4.199,1,0.262,0.358,0.0,0.121,0.741,179.853,audio_features,1nV5gbrDdxfua6ICkCVTgY,spotify:track:1nV5gbrDdxfua6ICkCVTgY,https://api.spotify.com/v1/tracks/1nV5gbrDdxfua6ICkCVTgY,https://api.spotify.com/v1/audio-analysis/1nV5gbrDdxfua6ICkCVTgY,185409,4
50,0.648,0.625,9,-9.004,1,0.0866,0.391,0.000162,0.131,0.462,99.967,audio_features,4mH0YkiHRu0LF5hvx86ME9,spotify:track:4mH0YkiHRu0LF5hvx86ME9,https://api.spotify.com/v1/tracks/4mH0YkiHRu0LF5hvx86ME9,https://api.spotify.com/v1/audio-analysis/4mH0YkiHRu0LF5hvx86ME9,176974,4
51,0.635,0.554,0,-4.801,1,0.0484,0.421,0.00118,0.14,0.482,148.103,audio_features,1bfL3v2vNhwRoeZdDZ8ZBF,spotify:track:1bfL3v2vNhwRoeZdDZ8ZBF,https://api.spotify.com/v1/tracks/1bfL3v2vNhwRoeZdDZ8ZBF,https://api.spotify.com/v1/audio-analysis/1bfL3v2vNhwRoeZdDZ8ZBF,205533,4
52,0.38,0.795,2,-6.425,1,0.222,0.277,0.0,0.12,0.38,95.94,audio_features,5go87H9X27NrRuJvJbsJ7W,spotify:track:5go87H9X27NrRuJvJbsJ7W,https://api.spotify.com/v1/tracks/5go87H9X27NrRuJvJbsJ7W,https://api.spotify.com/v1/audio-analysis/5go87H9X27NrRuJvJbsJ7W,209842,4
53,0.599,0.521,8,-11.734,1,0.0803,0.692,0.0,0.122,0.461,75.023,audio_features,2mxCdfbjsfSEMbUfkNkOUq,spotify:track:2mxCdfbjsfSEMbUfkNkOUq,https://api.spotify.com/v1/tracks/2mxCdfbjsfSEMbUfkNkOUq,https://api.spotify.com/v1/audio-analysis/2mxCdfbjsfSEMbUfkNkOUq,118400,4
54,0.515,0.675,8,-5.158,1,0.256,0.437,0.0,0.0886,0.346,89.905,audio_features,1nF64mhIeEPcnQjG39kgf4,spotify:track:1nF64mhIeEPcnQjG39kgf4,https://api.spotify.com/v1/tracks/1nF64mhIeEPcnQjG39kgf4,https://api.spotify.com/v1/audio-analysis/1nF64mhIeEPcnQjG39kgf4,152852,4
55,0.88,0.794,10,-3.315,0,0.0733,0.113,0.0,0.0612,0.483,113.007,audio_features,5K4R9el3fz8dAiVpvChgfD,spotify:track:5K4R9el3fz8dAiVpvChgfD,https://api.spotify.com/v1/tracks/5K4R9el3fz8dAiVpvChgfD,https://api.spotify.com/v1/audio-analysis/5K4R9el3fz8dAiVpvChgfD,138319,4
56,0.569,0.301,2,-13.839,1,0.124,0.714,0.00768,0.108,0.234,86.047,audio_features,6zcvgbAkIulAAB31lLjgKx,spotify:track:6zcvgbAkIulAAB31lLjgKx,https://api.spotify.com/v1/tracks/6zcvgbAkIulAAB31lLjgKx,https://api.spotify.com/v1/audio-analysis/6zcvgbAkIulAAB31lLjgKx,278625,4
57,0.427,0.529,6,-4.951,0,0.0546,0.395,0.0,0.0852,0.163,140.351,audio_features,0gM1eDd2iymRIcSy4sF0CI,spotify:track:0gM1eDd2iymRIcSy4sF0CI,https://api.spotify.com/v1/tracks/0gM1eDd2iymRIcSy4sF0CI,https://api.spotify.com/v1/audio-analysis/0gM1eDd2iymRIcSy4sF0CI,217656,4
58,0.713,0.384,4,-10.233,0,0.059,0.508,1.94e-05,0.0911,0.546,130.123,audio_features,6lSYPt65pFv6ed4r3GYZAs,spotify:track:6lSYPt65pFv6ed4r3GYZAs,https://api.spotify.com/v1/tracks/6lSYPt65pFv6ed4r3GYZAs,https://api.spotify.com/v1/audio-analysis/6lSYPt65pFv6ed4r3GYZAs,165819,4
59,0.625,0.439,0,-10.133,0,0.0419,0.823,0.0248,0.102,0.551,76.043,audio_features,2OniwRnM4rjRGFEDGsoJWP,spotify:track:2OniwRnM4rjRGFEDGsoJWP,https://api.spotify.com/v1/tracks/2OniwRnM4rjRGFEDGsoJWP,https://api.spotify.com/v1/audio-analysis/2OniwRnM4rjRGFEDGsoJWP,192318,4
60,0.759,0.505,10,-7.359,0,0.0518,0.22,1.15e-05,0.293,0.802,78.996,audio_features,7G1z481K0xAULT3eVaaNQD,spotify:track:7G1z481K0xAULT3eVaaNQD,https://api.spotify.com/v1/tracks/7G1z481K0xAULT3eVaaNQD,https://api.spotify.com/v1/audio-analysis/7G1z481K0xAULT3eVaaNQD,149378,4
61,0.853,0.325,5,-13.104,0,0.418,0.161,3.94e-06,0.0954,0.682,72.498,audio_features,7pNElRT6iy5GVyGnhaJysz,spotify:track:7pNElRT6iy5GVyGnhaJysz,https://api.spotify.com/v1/tracks/7pNElRT6iy5GVyGnhaJysz,https://api.spotify.com/v1/audio-analysis/7pNElRT6iy5GVyGnhaJysz,135931,4
62,0.249,0.342,4,-10.283,1,0.0389,0.303,0.0113,0.16,0.126,64.335,audio_features,6DXRUAHQTwJuCXuhXyRU53,spotify:track:6DXRUAHQTwJuCXuhXyRU53,https://api.spotify.com/v1/tracks/6DXRUAHQTwJuCXuhXyRU53,https://api.spotify.com/v1/audio-analysis/6DXRUAHQTwJuCXuhXyRU53,234645,5
63,0.779,0.649,4,-8.297,0,0.13,0.0025,0.889,0.0989,0.446,122.993,audio_features,0VNtKhOQZConLZc1GjQckk,spotify:track:0VNtKhOQZConLZc1GjQckk,https://api.spotify.com/v1/tracks/0VNtKhOQZConLZc1GjQckk,https://api.spotify.com/v1/audio-analysis/0VNtKhOQZConLZc1GjQckk,227317,4
64,0.535,0.304,1,-15.168,0,0.0466,0.768,0.0,0.211,0.211,79.941,audio_features,1PFIHtyj9US4ZIRkH34hxU,spotify:track:1PFIHtyj9US4ZIRkH34hxU,https://api.spotify.com/v1/tracks/1PFIHtyj9US4ZIRkH34hxU,https://api.spotify.com/v1/audio-analysis/1PFIHtyj9US4ZIRkH34hxU,234016,4
65,0.793,0.558,5,-5.149,0,0.151,0.181,7.25e-06,0.366,0.591,146.997,audio_features,0w69QFnWIwTCwEzI1lxkTC,spotify:track:0w69QFnWIwTCwEzI1lxkTC,https://api.spotify.com/v1/tracks/0w69QFnWIwTCwEzI1lxkTC,https://api.spotify.com/v1/audio-analysis/0w69QFnWIwTCwEzI1lxkTC,189796,4
66,0.48,0.688,5,-9.42,1,0.0433,0.0105,0.0632,0.156,0.531,85.991,audio_features,1GD9bAjq18NIhWNVEyNL7K,spotify:track:1GD9bAjq18NIhWNVEyNL7K,https://api.spotify.com/v1/tracks/1GD9bAjq18NIhWNVEyNL7K,https://api.spotify.com/v1/audio-analysis/1GD9bAjq18NIhWNVEyNL7K,228837,4
67,0.692,0.484,7,-6.497,1,0.354,0.0125,0.0018,0.12,0.505,97.711,audio_features,0ZEbNzdEpQBFBu1zlltJ2Q,spotify:track:0ZEbNzdEpQBFBu1zlltJ2Q,https://api.spotify.com/v1/tracks/0ZEbNzdEpQBFBu1zlltJ2Q,https://api.spotify.com/v1/audio-analysis/0ZEbNzdEpQBFBu1zlltJ2Q,146062,4
68,0.613,0.508,0,-11.635,1,0.0807,0.0491,0.0,0.114,0.224,130.047,audio_features,6hm00tFoul38Zmz8zM5unQ,spotify:track:6hm00tFoul38Zmz8zM5unQ,https://api.spotify.com/v1/tracks/6hm00tFoul38Zmz8zM5unQ,https://api.spotify.com/v1/audio-analysis/6hm00tFoul38Zmz8zM5unQ,170953,4
69,0.683,0.698,1,-7.828,0,0.0934,0.0915,0.00221,0.208,0.384,104.005,audio_features,2DI2BdfibpQWLCFVLLrEIW,spotify:track:2DI2BdfibpQWLCFVLLrEIW,https://api.spotify.com/v1/tracks/2DI2BdfibpQWLCFVLLrEIW,https://api.spotify.com/v1/audio-analysis/2DI2BdfibpQWLCFVLLrEIW,193862,4
70,0.72,0.945,6,-3.118,0,0.0746,0.0587,0.822,0.109,0.613,123.938,audio_features,33VCIFyphsTdo4DBDKkrhy,spotify:track:33VCIFyphsTdo4DBDKkrhy,https://api.spotify.com/v1/tracks/33VCIFyphsTdo4DBDKkrhy,https://api.spotify.com/v1/audio-analysis/33VCIFyphsTdo4DBDKkrhy,201290,4
71,0.773,0.576,1,-7.902,0,0.184,0.0509,0.0,0.0961,0.742,150.15,audio_features,77QrmJAISNg6ZRGikScJlC,spotify:track:77QrmJAISNg6ZRGikScJlC,https://api.spotify.com/v1/tracks/77QrmJAISNg6ZRGikScJlC,https://api.spotify.com/v1/audio-analysis/77QrmJAISNg6ZRGikScJlC,193058,4
72,0.777,0.413,4,-10.077,1,0.118,0.121,1.22e-06,0.118,0.569,104.97,audio_features,3SsgWnea06WdgZHu6rhOhU,spotify:track:3SsgWnea06WdgZHu6rhOhU,https://api.spotify.com/v1/tracks/3SsgWnea06WdgZHu6rhOhU,https://api.spotify.com/v1/audio-analysis/3SsgWnea06WdgZHu6rhOhU,183071,4
73,0.904,0.497,1,-7.398,1,0.0936,0.534,5.26e-06,0.124,0.655,88.972,audio_features,2wB18h8T6qglbWcU4KJQxZ,spotify:track:2wB18h8T6qglbWcU4KJQxZ,https://api.spotify.com/v1/tracks/2wB18h8T6qglbWcU4KJQxZ,https://api.spotify.com/v1/audio-analysis/2wB18h8T6qglbWcU4KJQxZ,163724,4
74,0.507,0.3,9,-16.387,1,0.138,0.763,0.883,0.0989,0.274,81.797,audio_features,4sT9knZS0gvM3CNOGwUQgT,spotify:track:4sT9knZS0gvM3CNOGwUQgT,https://api.spotify.com/v1/tracks/4sT9knZS0gvM3CNOGwUQgT,https://api.spotify.com/v1/audio-analysis/4sT9knZS0gvM3CNOGwUQgT,81982,4
