,id,artist,title,album,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
578,4701p7s7XRfLWUhqPeoUco,Brock Berrigan,Angel's Landing,Point Pleasant,0,0.607,0.69,10,-6.555,0,0.0921,0.112,0.932,0.0985,0.445,84.785,147397,4
579,3cdXOVNgZOXSQSvOl2F9W3,Gyvus,Blue Sky,Blue Sky,0,0.773,0.295,4,-8.325,0,0.0454,0.787,0.915,0.104,0.249,89.059,204944,4
580,7co3Tz63XzzlPcW3TSfGsB,Flitz&Suppe,OdeToYou,OdeToYou,0,0.673,0.356,3,-10.683,0,0.0365,0.503,0.814,0.111,0.145,81.009,181482,4
581,0J1vHScmNyuns9tMlcYvRy,Birocratic,Sleepyface,Beets 4,47,0.617,0.748,2,-8.289,1,0.0638,0.116,0.782,0.0707,0.352,98.016,195227,3
582,5YHS9OPh781k3igYVmKuV1,Gorila,Birds,Mosaic,0,0.69,0.657,10,-4.937,0,0.0879,0.188,0.000629,0.316,0.653,82.502,157735,4
583,27AmOHWl2vYmERAXj7Gp1e,Philanthrope,Rebirth,Clockwork,0,0.802,0.27,8,-11.736,1,0.131,0.594,0.768,0.146,0.747,83.015,162042,4
584,0UN3c1eFmZZ7d7XBCziCVG,Gorila,Inlove,Mosaic,0,0.799,0.47,11,-10.066,0,0.0972,0.37,0.177,0.311,0.515,91.888,163664,4
585,1TTLfcLCxSEUI6jO4bvCcO,Brock Berrigan,Her Smile,Appetizers (Chillhop Presents),0,0.567,0.779,1,-6.218,0,0.0967,0.297,0.000762,0.135,0.771,172.074,180250,4
586,4JkKdsaRIadCRIgS9OiRYN,Pablo Queu,Southbank,Southbank,0,0.547,0.253,8,-11.034,0,0.0822,0.732,0.781,0.103,0.255,96.477,142371,4
587,5dPT9t1GpT5AG9qYnSkfIK,Aso,Coolin Out,Chillhop Essentials Spring 2016,0,0.759,0.32,9,-8.689,0,0.052,0.883,0.181,0.11,0.149,95.064,186947,4
588,3qgj6pJQD6RUkKV1tc7TwN,Ian Ewing,Craft Draft Brewski Bois,Chillhop Essentials Summer 2017,0,0.603,0.487,3,-9.468,0,0.446,0.525,0.0603,0.175,0.614,79.871,206425,4
589,4IbzX9aIkvyStmK2Sfuiml,Gorila,Sid,Mosaic,0,0.665,0.438,10,-8.301,0,0.2,0.432,0.555,0.241,0.399,89.188,177152,4
590,4vYcORoPBqumJgue4Zlivj,Birocratic,Bob Ross Goes to Hollywood,Beets 4,35,0.631,0.796,9,-6.362,1,0.0428,0.00548,0.326,0.13,0.58,77.989,189742,4
591,4A5gLYGzJC5PRx5sdfoX3N,Tesk,Sometimesoon,Spotless Minds,0,0.763,0.397,3,-9.789,1,0.0798,0.168,0.853,0.235,0.527,79.989,162031,4
592,2RIIliJdO6WvChLeK1NalT,Nohidea,Drowning,Chillhop Raw Cuts 2,0,0.66,0.512,7,-11.199,0,0.324,0.328,0.746,0.0947,0.692,80.527,98000,4
593,47n49EFJr4FbVPdpU5PgDN,invention_,There.Is.a.Place,Alcyone,0,0.449,0.691,1,-12.387,1,0.487,0.198,0.00482,0.404,0.116,115.915,126000,4
594,51FxWVxBzaeUqMwqpvpsN7,Philanthrope,Rematch,Clockwork,0,0.659,0.151,2,-10.715,1,0.051,0.782,0.768,0.119,0.292,79.012,103375,4
595,5fqY72K3LBRYpJq2eiuSs1,Limes,Old Friends,Chillhop Essentials Summer 2017,0,0.594,0.613,5,-7.025,0,0.0458,0.243,0.109,0.34,0.687,150.09,183591,4
596,5yBMR4dhj1QiGcoqtEKxrh,B-Side,Awake,When Streets Are Empty,0,0.593,0.338,8,-9.198,0,0.508,0.331,0.955,0.264,0.629,161.859,100764,4
597,1o7tPTizNi1nnRkhkewP02,Omaure,Fade Away,Fade Away,28,0.686,0.537,6,-9.396,1,0.543,0.9,0.00819,0.12,0.693,73.043,108519,4
598,3zB4m38ysPGgAOp8iAsf5Z,Philanthrope,Melt,"Hip Dozer, Vol. 2",39,0.808,0.119,0,-9.286,0,0.0583,0.0354,0.803,0.0944,0.461,82.027,105366,4
599,49TesIjD2mq4ZDwrkj4mAL,Stan Forebee,Son of Peter,Jazz Sessions,0,0.683,0.417,7,-7.904,0,0.0598,0.185,0.836,0.0737,0.373,168.036,159059,4
600,2uIz4Meb75jH3CEtrEc6it,aimless,taurus,for you,41,0.757,0.382,7,-10.216,0,0.237,0.939,0.942,0.122,0.243,80.991,59000,4
601,3iz6iu5qSIjVunG9a6dmg8,Aso,Ride Away,Ride Away,42,0.351,0.242,2,-13.364,1,0.0597,0.822,0.912,0.0751,0.347,171.514,159070,4
602,3tWQnV7IBaH4itqlCoopZ8,dude26,Lastweekinthepark,Keats Vol.3,23,0.768,0.237,6,-9.719,0,0.0521,0.0926,0.82,0.34,0.722,89.999,101739,4
603,5Ny864WRxnf7yu9pGwcddv,Sleepdealer,Ocean (feat. HM Surf),Yerba,31,0.773,0.395,5,-11.159,0,0.103,0.324,0.908,0.0941,0.42,148.078,110270,4
604,0zJizi0TxtttqT8yaiuut4,Nohidea,Thirteen,Blank Space,35,0.64,0.444,6,-9.973,1,0.276,0.689,0.0555,0.127,0.143,84.26,138050,4
605,71lt3q9KhtrYZSpqoswFfD,Damu The Fudgemunk,Colorful Storms - Remix Instro,Full Time,34,0.712,0.396,7,-9.404,1,0.0531,0.552,0.925,0.263,0.506,179.995,145944,4
606,7LwGzkPCKfb2vmR9Hlpm1q,Henace,Cabriolet,Late Pick Ups,0,0.797,0.521,0,-8.5,1,0.0394,0.0641,0.399,0.12,0.633,132.118,220986,4
607,7qrBYrivpvfXUPBMmqh3dA,The Deli,5:32pm,Vibes 2,71,0.691,0.186,10,-13.672,0,0.0487,0.686,0.934,0.0762,0.548,86.383,136914,4
608,7qrBYrivpvfXUPBMmqh3dA,The Deli,5:32pm,Vibes 2,71,0.691,0.186,10,-13.672,0,0.0487,0.686,0.934,0.0762,0.548,86.383,136914,4
609,7qrBYrivpvfXUPBMmqh3dA,The Deli,5:32pm,Vibes 2,71,0.691,0.186,10,-13.672,0,0.0487,0.686,0.934,0.0762,0.548,86.383,136914,4
610,2Cf5XRbASN20F8dMkjKg3y,Omaure,The World Is Yours,Sexy Galaxy,28,0.718,0.728,2,-6.311,1,0.379,0.0608,0.657,0.1,0.859,175.892,100980,4
611,1BnluQelsPJlvg6bBom0do,Idealism,gone,nobody else ep,0,0.743,0.261,0,-15.494,0,0.153,0.688,0.73,0.702,0.236,147.957,136216,4
612,7eEpRy6Pb3hh6Kbp53qdpL,Sky.High,Amoré,Reflections,32,0.792,0.287,2,-17.509,1,0.0814,0.323,0.904,0.0863,0.548,78.468,110082,4
613,6qtU5ZloiyDjUOwNGjw3lG,tides.,sleeep.,sleeep.,0,0.813,0.0743,1,-11.91,1,0.0894,0.937,0.936,0.0804,0.561,80.016,74002,4
614,5LB1ioxHReMQEmL7k5uF7d,Psalm Trees,New Prospects (Babymakin'),Autumn Turned Winter,31,0.769,0.465,7,-9.422,0,0.169,0.779,0.431,0.151,0.762,82.023,139390,4
615,4yQFJFP6EUUwzTzcGoQBv5,Instupendo,Light Lock,Light Lock,42,0.839,0.193,8,-14.273,1,0.15,0.947,0.881,0.169,0.0499,129.987,189717,4
616,1oAZDPOn9Pz3980GjdjxOi,oddfish,Indelible,Indelible,19,0.629,0.477,7,-10.669,0,0.05,0.411,0.754,0.116,0.157,79.98,139605,4
617,50hNCgOmyDVWGzrST5RRNX,Moose Dawa,Bravo,Reflekt,21,0.685,0.113,5,-11.074,0,0.0662,0.35,0.941,0.084,0.556,91.016,163874,4
618,6RnCqG8vtrfGAwWtDwbp1h,Moose Dawa,Remember,Reflekt,10,0.586,0.381,5,-9.924,0,0.043,0.125,0.936,0.101,0.191,89.121,122697,4
619,1CtU9KRqb2GAhYe7eibSef,Gorila,Heatinupyabody,Chillhop Essentials Summer 2016,0,0.727,0.749,10,-7.501,1,0.175,0.272,0.46,0.349,0.725,86.99,185057,4
620,3wrxXfkfJs5QmLrupgSqi4,Moose Dawa,Backhome,Reflekt,10,0.739,0.188,5,-12.503,1,0.151,0.186,0.74,0.109,0.228,90.956,129231,4
621,7qOB6ZpQikOoRg4mpF2ykx,FloFilz,Orakel,Chillhop Essentials Fall 2016,0,0.537,0.406,9,-9.447,0,0.254,0.714,0.898,0.113,0.501,88.685,130991,4
622,1rX5JS7fSXgJuwUnYAsjn0,Philanthrope,Isolation,Chillhop Essentials Summer 2016,0,0.736,0.431,11,-6.293,0,0.0546,0.0817,0.478,0.119,0.378,87.019,200000,4
623,2pyrAX32sdOf9tqYhbzCtr,Moose Dawa,Yesorno,Reflekt,12,0.696,0.259,2,-11.3,1,0.091,0.0662,0.23,0.131,0.413,94.249,137917,4
624,3gnehKbAP9QyhVuqXino1v,Gorila,Boada,Mosaic,0,0.74,0.718,10,-5.136,0,0.0684,0.102,0.773,0.348,0.72,94.819,145389,4
625,4yyAjlQzI3HdvCMhcO9gll,Deeb,The Story (feat. Asteroid),Slowmocean,0,0.566,0.69,0,-6.963,0,0.0317,0.081,0.891,0.229,0.462,84.993,254117,4
626,57gexmrVA42k7nIJkmdm07,L'Indécis,Sunrise Drive,Moka,0,0.694,0.483,5,-6.356,1,0.0361,0.787,0.733,0.246,0.3,86.084,213174,4
627,2g9tHzbprsfvDTDX3KFsIC,Philanthrope,Things Fall Apart,Chillhop Essentials Fall 2016,0,0.655,0.314,2,-8.519,1,0.0412,0.601,0.921,0.113,0.598,83.907,137143,4
628,0oa2Ugtdopq5xDDej04Maa,Moose Dawa,Chances,Reflekt,14,0.681,0.288,6,-10.041,0,0.0553,0.0114,0.782,0.0787,0.361,90.063,152333,4
629,7KX3Uf4dDjJOhktNBqtRl5,Moose Dawa,Everydayluvin,Reflekt,12,0.678,0.476,1,-10.319,0,0.037,0.561,0.000448,0.13,0.427,92.086,157826,4
630,0IPZAHa5GKt5dmgP91fHZ1,Moose Dawa,Nomatter,Reflekt,22,0.788,0.409,11,-9.666,0,0.149,0.0566,0.257,0.116,0.281,92.89,189678,4
631,5Tnthv1uBMyIoLHsMaPHdk,Melodiesinfonie,Meditation on God,Chillhop Essentials Winter 2016,0,0.634,0.307,2,-12.97,0,0.0664,0.222,0.788,0.101,0.22,86.739,201379,4
632,6xRupwF2mHarkFFgnwAbWZ,Dephrase,Songs I Never Wrote,Chillhop Essentials Spring 2016,0,0.688,0.558,7,-10.964,0,0.11,0.487,0.0898,0.185,0.589,95.013,176842,4
633,0PlkZuGMibPdwc4BvfiTtK,Fujitsu,Steady,Steady,24,0.614,0.192,0,-16.391,1,0.11,0.513,0.626,0.13,0.526,79.672,84000,4
634,31WTCazn7ReY8pGpcWzfOZ,invention_,landrace,landrace,16,0.515,0.65,7,-7.832,0,0.42,0.314,0.000187,0.165,0.271,73.994,146000,4
635,1LuOcOk3H8qdWctJC80JQN,Aso,Dreamer,Two / Seven EP,12,0.84,0.394,1,-7.387,0,0.0394,0.171,0.776,0.0759,0.625,93.984,247500,4
636,05AOPvoV28DuSyi29dJpEo,j'san,Movie Scene,Movie Scene,19,0.774,0.31,1,-11.056,0,0.0348,0.438,0.914,0.111,0.37,92.071,146087,4
637,2gt5iwzClSDzCTkrXmgqiE,Aso,Waiting On You,Two / Seven EP,13,0.655,0.591,6,-9.215,0,0.0309,0.119,0.815,0.404,0.277,91.013,210000,4
638,69LKbdumcftmtUn8aQ2E0v,Aso,Closer,Two / Seven EP,12,0.773,0.6,11,-9.124,1,0.216,0.582,0.831,0.0777,0.356,188.026,186750,4
639,3lhaXRqMrdG8zmYQ15GdrC,Aso,Sun Child,Two / Seven EP,9,0.737,0.439,7,-10.276,0,0.0461,0.0453,0.661,0.107,0.347,97.993,203500,4
640,4EQSK0nizTlFioRqpTDNZf,Aso,Requiem,Two / Seven EP,12,0.848,0.446,2,-9.38,1,0.0741,0.15,0.922,0.108,0.0968,91.001,278000,4
641,254kuaMH6WLGAGtRd8z5oG,Aso,Seasons,Two / Seven EP,26,0.772,0.413,6,-7.32,0,0.0362,0.114,0.839,0.112,0.339,92.997,266000,4
642,5auUx7eZGeKqDfeO1uh8wD,Aso,Horizons Form From The Soul,Two / Seven EP,10,0.678,0.518,2,-6.833,1,0.0368,0.173,0.775,0.0842,0.655,93.067,180000,4
643,6D7iSWp1lC1SSCuYkqP4gL,Ruck P,Destination,Destination,25,0.761,0.554,7,-7.725,0,0.0554,0.386,0.258,0.12,0.392,97.03,282062,4
644,5DyuwR6jtfkciUR9bBaai0,Mono:Massive,Somewhat,Chillhop Essentials Spring 2016,48,0.698,0.414,1,-8.878,0,0.108,0.0861,0.83,0.203,0.658,180.273,219333,4
645,5DyuwR6jtfkciUR9bBaai0,Mono:Massive,Somewhat,Chillhop Essentials Spring 2016,48,0.698,0.414,1,-8.878,0,0.108,0.0861,0.83,0.203,0.658,180.273,219333,4
646,4gav2anVlQ5woM8KH37zpu,Gyvus,Tôzen,Tôzen,29,0.653,0.295,5,-9.823,0,0.0448,0.259,0.645,0.107,0.234,180.008,170667,4
647,7D3KO9gj0szuA7rXZL8jjk,L'Indécis,Soulful,Playtime,39,0.53,0.338,4,-10.691,0,0.11,0.473,0.876,0.124,0.111,173.737,220690,4
648,7D3KO9gj0szuA7rXZL8jjk,L'Indécis,Soulful,Playtime,39,0.53,0.338,4,-10.691,0,0.11,0.473,0.876,0.124,0.111,173.737,220690,4
649,0Gy9ZRGpaJoZGmkOkfmJCC,FloFilz,Smooth Wit' Any Groove,Smooth Wit' Any Groove,15,0.464,0.536,1,-9.387,1,0.378,0.3,0.587,0.344,0.839,78.36,161928,1
650,1NtmRnY9rghNeeTJD8wPNC,L'Indécis,Le Sud,Playtime,24,0.811,0.423,11,-11.217,0,0.217,0.416,0.323,0.0931,0.405,92.966,185806,4
651,2uIMJvhh1gqIDi8WzSHziV,L'Indécis,Crossing Borders,Playtime,15,0.568,0.381,0,-8.936,1,0.0784,0.248,0.504,0.0844,0.113,147.685,173617,4
652,1PAnCtt3Jx9gvHwBQlCoMt,L'Indécis,Rekindling,Playtime,16,0.667,0.379,2,-9.415,0,0.0406,0.701,0.384,0.0967,0.269,90.06,208000,4
653,5rGBIklVn5ngOm4MCqfPaj,blnkspc_,Sticky,Sticky,27,0.732,0.127,1,-8.848,1,0.187,0.749,0.918,0.116,0.496,81.087,217319,4
654,0zMQcvGx3ObaqPwxuzQHBs,Birocratic,Tony's Belated Breakfast,Chillhop Essentials Summer 2016,0,0.651,0.893,4,-6.131,0,0.0808,0.044,0.509,0.376,0.59,90.033,191500,4
655,0pdCW0sYvYdC4GFdFENQ1E,cocabona,Daybreak,Daybreak,14,0.749,0.348,5,-14.295,0,0.042,0.612,0.924,0.139,0.415,130.029,208615,4
656,0kwBxSPK4vuQBfhlPGIutT,Brock Berrigan,Crossing Paths,Point Pleasant,0,0.699,0.655,1,-5.82,0,0.0586,0.0781,0.922,0.215,0.622,86.96,146207,4
657,1nD3wOA22IfJNDDbtDfKUS,Moose Dawa,Menti,Reflekt,23,0.71,0.335,11,-12.55,0,0.148,0.637,0.661,0.435,0.416,91.082,182000,4
658,3msnevxJ0hSqYTxT0KG8m4,Bonus Points,Hammock Days,Warmer Winds,0,0.693,0.699,1,-7.688,1,0.0532,0.0175,0.282,0.405,0.471,85.994,153495,4
659,5qC17VMNoZdF2gAw28FtsV,Tomppabeats,Monday Loop,Harbor,62,0.742,0.384,10,-8.533,1,0.043,0.872,0.00305,0.132,0.354,69.006,91505,3
660,5qC17VMNoZdF2gAw28FtsV,Tomppabeats,Monday Loop,Harbor,62,0.742,0.384,10,-8.533,1,0.043,0.872,0.00305,0.132,0.354,69.006,91505,3
661,4p5eACHBSDSKxvPrN1Ej5p,Jinsang,Affection,Life,0,0.698,0.193,1,-15.01,1,0.0902,0.914,0.937,0.0882,0.607,84.03,117495,4
662,4kVmLlBnLcfXIZIIhq3VUq,eery,Her,Her,30,0.667,0.392,11,-11.555,0,0.11,0.791,0.0624,0.139,0.524,82.071,123208,4
663,2COBMrpsGXEagCGkjp2Siz,Limes,Jovial,Fresh Squeezed,63,0.764,0.185,7,-14.408,0,0.0489,0.918,0.926,0.118,0.378,69.972,142728,4
664,7IoVZ7yynM2uKQOTR0s0Ua,[bsd.u],french inhale,Lighter,0,0.87,0.146,8,-11.877,0,0.22,0.499,0.941,0.105,0.889,80.087,108078,4
665,6notNqVa0J99HRgsshef7a,potsu,[oops],[oops],0,0.843,0.256,7,-13.565,0,0.0752,0.538,0.114,0.133,0.655,68.997,142183,4
666,3CFS6vCzVVsWL5veYusCe7,Jinsang,Egyptian Pools,Meditation - EP,60,0.665,0.597,5,-9.669,0,0.274,0.845,0.919,0.11,0.81,78.681,130678,4
667,6ghICeprXG957CqdLx67WN,eevee,viola,ep unexpected,25,0.645,0.114,9,-15.768,1,0.356,0.967,0.831,0.112,0.191,78.015,86571,4
668,4aMQF9lO4bGHrLI66geI8E,Samiyam,Italy,Wish You Were Here,47,0.315,0.483,11,-10.1,0,0.1,0.0174,0.5,0.133,0.649,71.234,143232,4
669,3WKInwdmLC2tFATeFrGp26,Idealism,monster gambling in tokyo,rainy evening ep,0,0.605,0.395,0,-6.991,0,0.0318,0.656,0.293,0.297,0.661,166.495,76807,4
670,6LdMXBL9RHbXWtZQ8GJCWs,Wun Two,calles feat. tuamie,Rio,55,0.799,0.352,6,-9.943,1,0.159,0.844,0.903,0.115,0.435,83.564,152195,4
671,6LdMXBL9RHbXWtZQ8GJCWs,Wun Two,calles feat. tuamie,Rio,55,0.799,0.352,6,-9.943,1,0.159,0.844,0.903,0.115,0.435,83.564,152195,4
672,7td13K8PfRT9j2MI6WGwMA,McClenney,Us,Soulection White Label - Chris McClenney,52,0.748,0.0981,7,-17.182,1,0.0712,0.614,0.917,0.0653,0.68,167.995,162857,4
673,7td13K8PfRT9j2MI6WGwMA,McClenney,Us,Soulection White Label - Chris McClenney,52,0.748,0.0981,7,-17.182,1,0.0712,0.614,0.917,0.0653,0.68,167.995,162857,4
674,3F0mcxksBp33QrL6oyjvLN,Saib,Sakura Trees,Buena Vista,65,0.643,0.56,0,-7.295,1,0.0354,0.204,0.197,0.0908,0.521,79.986,99997,4
675,5zr818Q6tkPWeeLozY3uxt,SwuM,Swishers,Runway,0,0.501,0.574,4,-12.321,0,0.576,0.848,0.00211,0.211,0.566,148.074,116793,4
676,1NE3RGTUNgdptVMfKQFoK8,Tomppabeats,Monday Loop,Harbor,61,0.742,0.384,10,-8.533,1,0.043,0.872,0.00305,0.132,0.354,69.006,91505,3
677,2hf0hoaSwrs3Fk5Ure9JvV,Jinsang,Smile From U.,Solitude.,47,0.485,0.361,0,-12.422,1,0.347,0.84,0.634,0.106,0.221,181.801,203351,4
678,4J8KRm6P33lsUpGXLPwBEn,Jaeden Camstra,Cul de Sac,v i d r i o,26,0.818,0.647,2,-7.1,1,0.244,0.646,0.0728,0.358,0.722,86.047,83990,4
679,2ENGKrN7kFF8v8wkzXzvlc,Wun Two,icy,Seasons,28,0.713,0.166,5,-12.095,1,0.134,0.789,0.928,0.11,0.482,79.05,67130,4
680,5er81QQ9LIfJ5uQgKPeup0,The Deli,Ms.Prettybooty,Encounters,46,0.79,0.311,10,-7.893,0,0.0925,0.554,0.52,0.141,0.715,87.995,160016,4
681,2QmTRlRynfRIj7HQOaB8Zu,[bsd.u],memories of you,Lighter,0,0.815,0.23,1,-11.59,0,0.259,0.621,0.62,0.109,0.355,80.014,96093,4
682,4Gl05Pn9RBSraoimVGtFDM,[bsd.u],night on the beach,"late night bumps, Vol. 4",34,0.579,0.159,4,-13.607,0,0.0741,0.509,0.902,0.117,0.192,148.015,135422,4
683,7c3k3E4Wf0GtyG7qROvIbz,[bsd.u],lemon haze,"late night bumps, Vol. 4",33,0.763,0.294,9,-13.462,0,0.0924,0.547,0.927,0.109,0.819,170.042,112978,4
684,7me9V1HF4w7ppbposnFqol,Mt. Marcy,blankets,baobab tree,0,0.789,0.376,5,-9.502,0,0.526,0.968,0.456,0.0831,0.583,80.022,60789,4
685,2CbSy7K67gnIIWmGyPgnqF,Mt. Marcy,i miss you,i miss you,0,0.67,0.663,9,-10.344,1,0.0657,0.873,0.527,0.348,0.305,82.032,85976,4
686,0qe0REpyueaBakSU0JA7o9,o k h o,Long Espresso,La Caffetteria,1,0.713,0.303,11,-12.477,1,0.11,0.779,0.00336,0.465,0.812,76.022,95143,4
687,4qRynHU2VOZci1xkTzeBOC,o k h o,Ginseng,La Caffetteria,0,0.601,0.234,0,-9.809,0,0.473,0.732,0.935,0.501,0.687,84.847,90214,4
688,1zeeBuRN673myzF7eu0Xva,o k h o,Those Nights,La Caffetteria,0,0.567,0.399,0,-14.374,1,0.149,0.982,0.352,0.325,0.488,80.427,69857,4
689,6pFiKji7aJCwMIYKROgQw9,Knowmadic,Idkanymore,Lately,51,0.552,0.434,8,-10.501,1,0.554,0.977,0.543,0.0977,0.696,143.18,84787,4
690,2ykKy6ftXQafp9lrwXslY4,Knowmadic,ghostin,Nowhere,0,0.704,0.284,10,-13.622,1,0.0689,0.957,0.905,0.106,0.464,86.018,133750,4
691,5vRiYeEaPMKNy3hou1kxry,Knowmadic,spliff,bumps,0,0.716,0.481,6,-10.103,1,0.133,0.825,0.928,0.113,0.52,77.975,70010,4
692,5MzdRLptsrihyrpxtI2hNH,Knowmadic,Beginnings,Strays,49,0.612,0.183,6,-15.316,0,0.113,0.788,0.599,0.108,0.519,69.987,73777,5
693,7bIXxtS6oLDBNzrQpqHS62,Sleepdealer,Rolling Papers,Yerba,56,0.729,0.569,10,-7.081,0,0.399,0.833,0.0612,0.125,0.756,148.291,120000,4
694,6wUDIvG1swx9ecmBBvO0ZR,Wun Two,Sk8teing in Central Park,"Snow, Vol. 2",52,0.811,0.193,7,-13.411,0,0.386,0.841,0.929,0.113,0.545,81.02,73078,4
695,6wUDIvG1swx9ecmBBvO0ZR,Wun Two,Sk8teing in Central Park,"Snow, Vol. 2",52,0.811,0.193,7,-13.411,0,0.386,0.841,0.929,0.113,0.545,81.02,73078,4
696,4bfmTfVDsjmDlwigU0C9tl,Wun Two,Leave a Froze,"Snow, Vol. 3",32,0.813,0.276,5,-14.726,0,0.0379,0.887,0.842,0.112,0.471,132.202,102054,4
697,5cPdFVBAEj0EJlfie2Kj0o,emune,Bonfire,Sorry,0,0.838,0.232,4,-10.899,1,0.349,0.397,0.936,0.117,0.53,146.002,78904,4
698,2R6EI6ZxRmbmYLxEAJ8xXy,emune,Hierba,Mudita,0,0.591,0.395,11,-11.05,1,0.128,0.682,0.0315,0.166,0.701,115.09,141818,1
699,6I9Aqxz31yHHUIZqsn40Mp,Smoke Trees,Dezembro,Dezembro,45,0.672,0.0936,4,-11.191,1,0.118,0.721,0.923,0.109,0.905,80.018,120021,4
700,25fiovwv2H466GvX0Jdscz,Estugarda,In the clouds,Lava,32,0.733,0.362,10,-9.108,1,0.042,0.0167,0.881,0.106,0.658,80.968,111455,4
701,4i3mKci3UanKbcAEXYZYCM,Leavv,caustics,essence,35,0.812,0.226,6,-11.812,1,0.509,0.615,0.351,0.0847,0.685,82.075,128781,4
702,4jebrd7ybTzg0u26VGBZBm,CoryaYo,Eyebechillin,Young Vibes,26,0.742,0.344,8,-7.807,0,0.323,0.639,0.891,0.11,0.963,39.517,72911,4
703,5RzU4gY5ClDruyBpJbnlD8,CoryaYo,Easylike,Young Vibes,45,0.874,0.445,10,-9.675,0,0.192,0.7,0.231,0.119,0.629,146.154,92160,4
704,6yhPaUoO5BN7w1TxDLo4ZY,CoryaYo,soil pots,House Plants,25,0.822,0.171,1,-10.49,1,0.0859,0.317,0.872,0.105,0.663,92.061,104318,4
705,60GC6bzQirVJ6ZKxJqKxrk,Plusma,Small Days,Shape,24,0.747,0.136,1,-15.538,0,0.105,0.709,0.888,0.0959,0.257,80.128,96000,4
706,6fPikygMaKXpKHMLl1bnWV,DRWN.,Misty,Expedition Vol. 17 - Views,25,0.654,0.433,9,-8.256,0,0.339,0.626,0.667,0.117,0.467,84.503,118588,4
707,50dlj4bfi0GN2WUSrUraDo,Jaeden Camstra,P a z,v i d r i o,34,0.745,0.661,7,-9.11,1,0.132,0.812,0.643,0.338,0.788,86.992,110409,4
708,44rVkaLGm3HRjkiZI6b6uL,Jaeden Camstra,Ocean Morning,Nimbus EP,34,0.803,0.747,4,-13.352,0,0.0573,0.487,0.792,0.31,0.296,79.61,76493,4
709,5ZJlTwA8CxYLySa95wiqmV,Jaeden Camstra,Roof,v i d r i o,31,0.458,0.644,11,-7.219,0,0.383,0.758,0.000422,0.16,0.623,207.286,73622,3
710,0gZq88f6uWj9FWkZ7KQvQd,Jaeden Camstra,Fluty Loopz,"ALWAYS PROPER - THERAPY SESSIONS, VOL. 2",0,0.566,0.835,1,-6.771,1,0.306,0.014,0.0509,0.406,0.899,81.11,78244,4
711,7bWjPb2bZb7Xu0MASmakuk,Jaeden Camstra,Empty Roads,v i d r i o,30,0.665,0.619,4,-10.398,0,0.533,0.713,0.146,0.203,0.0783,131.723,83264,1
712,147QSfyICWKL7sb0YGNH2z,ØDYSSEE,MORNING RAYS,Mezzanine,27,0.582,0.466,6,-6.658,0,0.227,0.749,0.942,0.0993,0.49,177.698,75729,4
713,4bvX0OLSTPRx2bVcsvIOrM,ØDYSSEE,THOSE THINGS,Mezzanine,29,0.688,0.333,0,-9.05,0,0.0503,0.925,0.795,0.19,0.542,83.672,137718,4
714,2W8hWeckezXpUoLUOs1CzI,Maple Syrup,Paris,Vacation,4,0.784,0.445,2,-14.511,1,0.0895,0.526,0.859,0.0933,0.652,88.011,183740,4
715,2W8hWeckezXpUoLUOs1CzI,Maple Syrup,Paris,Vacation,4,0.784,0.445,2,-14.511,1,0.0895,0.526,0.859,0.0933,0.652,88.011,183740,4
716,2uE2iH9MUmfSNLsYtll23R,Maple Syrup,Late,Feels (From M.S. to N.M.) - EP,2,0.659,0.395,9,-10.49,1,0.164,0.741,0.885,0.0856,0.704,178.023,137295,4
717,7aFxf1Qmtb5Hlg1A1zvE1D,Maple Syrup,San Jose,Vacation,5,0.837,0.345,7,-10.545,1,0.145,0.862,0.866,0.0606,0.856,88.02,142909,4
718,2uQhUCJiSfqVAsDptMSvLL,j'san,in time,her,46,0.688,0.183,11,-13.376,1,0.124,0.202,0.467,0.0976,0.358,80.13,135000,4
719,6Zn3oEkBJEgoXecFDuwpe2,j'san,"not a smile, such a waste",her,38,0.756,0.342,0,-15.003,1,0.118,0.751,0.735,0.372,0.276,150.174,153600,4
720,70SfQj2pVrfqgE4wvnIcwV,Oatmello,No Way Back,No Way Back,30,0.536,0.325,4,-11.783,0,0.0532,0.902,0.952,0.114,0.185,170.118,101647,4
721,70SfQj2pVrfqgE4wvnIcwV,Oatmello,No Way Back,No Way Back,30,0.536,0.325,4,-11.783,0,0.0532,0.902,0.952,0.114,0.185,170.118,101647,4
722,70SfQj2pVrfqgE4wvnIcwV,Oatmello,No Way Back,No Way Back,30,0.536,0.325,4,-11.783,0,0.0532,0.902,0.952,0.114,0.185,170.118,101647,4
723,1IVXTGFwXrkzvKUKvySZS1,Oatmello,Inside,Late Era,47,0.536,0.178,7,-15.675,0,0.0436,0.868,0.858,0.112,0.186,79.06,121515,4
724,518zfy0tuqvgtnZCrfqba3,Oatmello,Windmill,Folded Jazz,27,0.642,0.548,2,-13.309,0,0.06,0.889,0.738,0.297,0.744,80.05,96000,4
725,14dX1CQ7cF03ho6adcQy0B,Oatmello,Juice,Home Grown,26,0.738,0.346,0,-10.504,0,0.0687,0.818,0.929,0.0633,0.501,82.022,116982,4
